67,42,80,64,95,99,70,95,81,3,61,79,39,21,26,32,23,38,73,90,83,0,100,6,6,2,91,10,65,83,34,62,10,16,96,85,36,31,95,82,82,34,12,20,42,84,100,32,33,62,39,39,1,93,38,68,15,69,20,58,23,92,54,11,32,72,16,20,33,90,91,56,52,54,34,22,40,74,31,11,25,13,31,27,73,58,30,100,93,68,96,61,51,45,12,38,60,68,91,17
81,64,24,16,73,42,1,5,42,7,75,45,88,40,88,88,93,81,41,21,30,39,80,99,60,67,26,97,48,96,92,28,60,60,19,9,16,77,61,86,21,23,50,93,15,84,10,34,66,26,20,73,95,56,11,61,68,43,46,84,93,3,69,76,96,69,78,82,88,97,66,33,91,2,82,7,14,78,17,41,51,45,91,35,47,67,48,63,62,89,11,31,92,46,66,55,41,4,20,75
15,91,36,11,46,16,56,72,91,95,51,81,47,75,10,80,69,91,34,94,78,24,42,64,79,39,50,23,11,48,70,79,37,49,91,89,53,13,52,6,78,84,19,81,33,56,40,41,100,57,29,92,84,16,34,36,32,98,61,30,10,63,96,71,29,42,94,58,14,29,62,34,64,63,95,69,50,64,59,59,19,7,47,69,44,71,28,4,53,20,81,36,8,77,33,7,96,84,23,69
63,77,70,19,81,39,37,75,31,86,75,37,79,73,97,50,17,61,11,12,54,95,54,96,46,34,88,63,39,71,83,27,31,53,2,97,62,3,15,83,82,2,64,9,1,42,3,28,77,99,96,7,59,2,23,68,57,22,19,29,22,30,58,87,12,58,4,71,29,37,87,8,31,25,63,16,39,75,31,80,95,79,60,74,99,20,24,100,10,66,22,24,11,71,95,22,67,2,69,45
85,82,100,63,42,0,86,28,94,8,43,75,43,97,1,25,94,25,93,22,48,54,39,34,77,28,48,78,80,96,14,13,91,50,31,35,23,7,38,48,61,42,39,71,66,77,55,95,68,48,63,62,40,12,100,93,7,65,28,58,42,15,35,23,94,53,46,2,97,50,18,79,82,73,64,53,65,8,20,29,6,13,6,63,21,73,8,54,23,30,42,55,5,92,69,31,37,13,50,21
74,41,74,90,37,58,18,94,56,51,53,29,21,54,40,23,33,83,85,87,89,85,29,97,37,46,9,25,15,38,37,11,12,60,26,73,18,14,84,64,10,53,1,30,55,70,69,43,4,13,45,83,33,79,76,92,36,5,96,10,52,10,67,88,56,53,43,89,18,19,12,88,91,44,40,80,61,17,95,21,96,46,80,15,40,30,7,18,95,10,14,98,14,42,59,25,83,18,73,88
56,14,28,64,78,29,9,68,87,21,99,96,61,19,63,99,2,56,63,31,84,57,52,55,27,10,65,98,37,97,75,4,53,70,66,11,66,65,31,22,74,91,85,61,6,24,36,40,23,32,21,67,79,36,87,16,83,47,48,83,43,79,67,71,51,0,14,64,35,77,88,13,16,28,3,42,55,58,16,77,71,52,1,58,17,10,61,39,84,64,2,49,25,20,38,97,80,60,67,15
98,37,39,65,40,9,97,2,83,89,6,0,56,99,20,34,58,53,38,39,91,48,97,28,50,72,44,3,24,58,16,45,22,7,20,72,51,52,55,6,34,19,44,58,25,59,48,49,76,89,64,45,54,30,42,52,40,21,42,65,86,96,46,70,3,61,24,58,23,82,42,20,97,30,9,60,77,52,5,98,86,95,77,63,32,93,88,31,78,9,31,88,5,18,36,1,2,10,80,74
92,9,47,37,89,45,69,77,30,90,42,97,8,78,35,61,52,85,47,98,42,98,37,83,14,50,2,97,100,45,8,66,25,50,50,4,52,76,58,18,9,65,59,48,65,73,15,31,90,7,80,68,45,76,74,95,79,52,15,48,55,67,5,24,2,60,16,37,14,74,87,78,55,91,93,12,6,53,26,37,35,100,34,87,56,87,2,61,5,61,87,41,43,55,79,96,65,91,89,3
90,42,85,7,79,49,55,47,10,25,73,5,64,12,22,35,34,54,86,33,81,80,60,41,73,42,67,12,99,12,25,37,86,24,15,68,83,77,56,32,87,5,58,67,31,0,82,18,14,67,58,59,25,57,80,18,33,28,53,84,46,0,64,44,12,30,47,47,21,3,0,1,66,80,5,87,17,37,31,46,97,64,62,53,27,46,34,36,1,78,93,7,32,55,28,40,6,26,38,77
89,92,40,41,11,15,50,94,47,93,64,99,97,43,39,68,18,80,93,9,77,75,33,41,88,9,94,19,7,38,36,95,90,55,36,75,46,48,88,8,95,52,50,18,57,36,45,25,28,11,65,96,31,73,50,57,92,49,1,49,64,12,67,94,67,26,33,52,26,27,61,6,8,41,82,14,61,4,27,37,20,86,55,18,4,34,80,27,75,14,62,99,20,29,34,56,77,57,93,44
41,72,61,5,12,60,38,63,2,40,51,27,31,47,94,95,39,90,92,62,80,12,33,90,31,3,2,46,89,2,87,85,55,10,72,30,92,45,10,92,28,55,68,39,30,18,6,21,20,65,25,41,40,13,35,25,93,68,36,11,1,80,69,23,41,70,99,91,93,52,23,87,100,2,87,47,18,75,57,42,71,88,14,26,23,59,64,93,66,20,47,15,50,1,61,70,57,81,6,10
43,30,13,18,98,89,23,52,74,29,98,35,38,56,62,12,62,87,7,49,89,40,63,11,56,90,46,44,19,34,68,74,80,48,2,60,6,20,26,80,3,74,23,8,72,6,30,50,3,100,96,61,37,14,13,7,44,96,61,67,76,80,63,13,63,77,71,21,50,39,40,0,52,1,98,57,5,24,34,11,28,15,27,74,50,63,29,19,35,96,80,59,13,55,51,53,78,100,77,42
37,95,82,49,41,15,24,28,43,57,3,24,13,66,85,42,36,64,25,74,62,34,68,53,40,46,93,94,5,66,17,3,15,0,16,27,95,22,48,80,96,46,49,54,60,45,96,66,73,60,38,60,3,73,95,37,22,76,19,88,91,49,38,30,53,30,58,52,40,44,43,43,23,85,35,49,76,95,94,8,20,22,39,8,10,52,86,61,35,8,5,52,46,48,15,73,18,99,22,12
24,47,52,81,18,72,50,31,16,52,78,25,73,95,72,46,76,26,30,87,71,96,70,4,47,49,50,97,84,16,42,36,64,25,60,56,35,76,92,68,14,66,8,42,8,65,64,15,31,44,25,51,86,46,35,44,70,46,5,97,100,59,11,33,57,96,45,21,23,8,77,30,67,30,11,77,18,85,98,69,94,36,83,1,53,73,54,85,49,73,56,28,98,78,10,22,53,54,26,21
79,7,100,78,52,37,5,7,4,17,27,53,36,86,2,35,73,26,29,61,83,6,75,8,18,29,31,31,87,71,65,50,94,86,87,8,22,2,43,22,81,23,77,48,33,99,71,95,54,13,95,24,83,78,75,46,7,39,95,68,75,84,23,54,92,99,95,13,6,5,13,13,83,19,53,57,77,60,34,90,3,85,31,18,51,84,48,53,45,94,17,52,33,29,45,24,0,47,70,6
17,89,49,51,45,10,87,8,26,58,24,35,6,93,100,3,54,7,26,55,93,57,46,72,1,42,57,100,0,51,62,65,66,17,70,3,23,78,41,28,96,96,59,34,46,46,53,55,67,10,74,41,20,18,13,2,79,52,97,60,84,5,18,69,89,74,55,5,45,57,49,40,81,30,67,97,57,95,94,92,46,68,38,86,49,4,83,52,74,53,29,95,59,42,6,88,69,13,30,3
46,70,90,78,79,6,13,34,14,52,40,5,0,64,66,73,0,79,91,35,29,4,17,33,21,22,88,35,15,88,75,11,60,70,32,93,60,16,58,72,85,10,47,44,2,9,64,27,68,82,36,40,93,34,84,83,48,21,8,1,99,95,42,56,1,83,2,30,92,85,71,88,53,33,28,45,84,84,42,15,27,53,13,58,69,81,62,20,88,71,20,53,42,57,10,23,65,98,96,20
48,47,21,78,41,65,98,47,41,27,1,51,67,57,82,4,39,63,67,66,2,88,77,14,76,44,71,93,84,39,50,17,78,21,29,47,72,54,90,86,8,60,51,40,24,70,9,35,41,22,64,13,45,68,93,80,4,38,46,42,8,3,48,61,13,9,6,87,20,34,90,1,18,54,57,61,48,91,68,93,45,65,82,100,90,96,87,7,75,82,54,81,73,44,99,63,16,16,7,22
12,39,9,31,34,99,18,86,54,85,19,10,53,42,57,71,21,89,14,46,99,80,95,76,51,0,68,99,92,40,67,75,50,53,12,52,20,11,25,0,86,22,32,44,30,60,100,23,22,88,50,8,29,1,15,77,99,1,25,66,69,12,13,21,4,24,13,95,100,90,62,6,96,42,81,64,33,26,81,95,79,48,96,44,28,45,6,3,56,31,48,85,29,6,68,43,14,82,96,86
52,23,57,83,31,84,46,79,91,34,71,47,20,51,73,27,64,38,34,62,29,41,24,29,88,62,19,72,79,9,29,99,7,29,61,93,48,3,33,80,23,9,15,57,10,69,69,39,57,57,4,25,9,56,99,94,56,81,54,17,58,31,23,16,42,78,62,55,83,68,16,90,50,100,15,95,70,98,5,41,56,59,73,8,57,86,39,63,7,74,23,70,4,89,97,14,65,32,46,98
64,25,81,56,58,22,10,23,92,5,29,4,100,98,40,40,68,51,10,56,74,37,37,9,26,82,85,92,48,25,64,73,43,24,76,58,36,89,12,72,8,39,17,54,44,81,33,66,68,62,87,29,78,59,96,24,91,51,8,11,43,40,86,9,67,72,47,23,100,57,65,72,97,98,78,87,33,45,42,12,55,80,43,61,44,45,45,9,21,52,37,30,78,31,46,13,1,78,70,87
45,94,51,97,28,83,65,63,9,10,67,11,74,80,42,25,69,72,100,93,37,67,11,73,34,50,62,29,33,41,26,66,100,62,4,64,63,86,16,28,32,85,61,97,62,44,30,81,33,11,98,95,21,42,2,18,43,48,92,75,81,76,30,35,33,79,62,80,13,57,15,62,2,10,48,51,39,34,46,86,15,64,52,0,88,0,93,73,30,6,9,88,28,28,16,96,92,19,51,74
93,5,34,74,97,63,1,95,29,29,56,52,11,29,68,71,58,49,88,23,70,20,83,31,33,90,14,2,36,2,53,76,29,54,33,33,69,59,100,90,58,97,99,73,16,72,57,65,63,82,62,70,64,10,37,14,41,71,20,21,65,30,10,17,67,19,19,81,38,18,77,25,91,80,15,80,16,70,45,66,84,90,93,7,63,10,54,14,33,74,59,80,41,78,62,80,2,45,85,30
100,64,81,80,33,68,25,37,84,99,22,63,27,65,60,94,73,97,51,100,64,91,67,9,3,72,62,27,98,2,68,74,61,12,62,29,80,60,97,43,70,41,10,52,32,6,46,26,37,85,74,26,31,94,3,86,20,50,0,22,69,70,74,19,2,71,35,74,66,49,18,23,34,14,39,39,80,56,89,34,48,31,94,45,45,94,90,28,17,33,64,98,55,16,75,41,94,84,37,64
19,82,0,10,53,4,47,26,36,2,1,26,59,19,87,1,25,60,30,29,58,33,31,62,63,30,68,9,2,63,26,61,24,18,50,74,18,81,51,61,65,53,99,43,56,30,51,49,94,26,69,33,28,23,20,13,42,49,57,42,22,95,46,18,80,41,36,64,14,47,40,45,2,31,91,97,69,8,7,64,64,74,98,99,67,44,94,50,53,38,81,17,33,56,98,31,13,14,67,91
60,9,46,33,45,53,75,95,39,10,38,2,69,92,59,59,13,52,11,41,2,4,34,43,40,29,65,54,81,34,88,66,91,48,98,90,51,50,95,75,36,17,44,14,4,17,3,8,59,88,92,11,85,89,45,10,16,74,98,65,56,62,19,22,6,35,14,43,1,14,76,84,13,95,28,87,80,90,45,85,14,29,71,10,75,93,65,82,59,65,75,13,73,48,98,95,28,65,32,90
71,56,19,19,60,41,48,65,62,41,100,73,17,35,78,100,55,91,18,20,73,29,88,46,57,42,40,75,14,54,22,30,86,44,27,100,91,73,52,31,52,48,24,14,28,93,70,55,91,69,8,57,81,15,44,8,53,18,49,0,27,56,73,30,71,27,52,1,19,75,50,77,87,44,37,99,87,66,21,18,80,55,2,38,52,55,50,67,91,98,18,81,20,50,14,4,3,43,83,0
23,64,74,52,9,53,9,91,66,18,7,6,41,72,15,36,58,20,57,70,92,75,66,90,76,11,57,27,96,74,51,62,77,86,95,49,65,5,67,43,54,61,4,96,87,47,99,9,55,25,80,95,84,54,36,61,3,17,79,36,18,13,40,14,81,23,13,94,64,89,62,89,95,40,14,58,59,17,37,62,47,39,8,64,76,47,74,27,45,96,60,23,86,93,51,78,89,73,27,69
41,53,30,28,93,26,13,55,94,89,79,50,88,78,39,24,89,78,55,45,14,31,99,26,49,14,74,91,7,55,70,86,7,19,78,15,76,73,61,40,36,51,0,83,20,19,85,19,74,29,24,75,74,27,40,72,11,7,5,40,21,82,40,16,73,76,15,74,94,72,51,12,55,91,87,50,64,18,6,94,49,14,66,47,82,26,92,79,95,59,77,52,50,37,26,36,23,82,69,93
