100
31
9,,1717.29
10,6810.33,
11,,4887.37
12,,
13,6802.71,
14,9297.71,
15,3543.10,22311.45
16,4602.09,1080.82
17,2010.07,
18,,6633.12
19,,
20,,
21,3637.43,385.14
22,,
23,8117.81,8842.12
24,,949.36
25,1919.31,
26,,2432.80
27,4988.50,2949.60
28,5556.77,3449.92
29,,5283.72
30,,
31,,2.25
28
1,1560.32,1330.98
2,,
3,,23.78
4,,13.99
5,3957.15,
6,,
7,2743.78,372.63
8,1810.44,
9,9365.27,8783.34
10,3546.06,
11,7992.63,
12,,16704.36
13,432.95,3197.74
14,6778.73,
15,,5607.57
16,,
17,,
18,,
19,,
20,,
21,8026.52,
22,6803.47,
23,2190.80,
24,3335.63,
25,6233.80,10246.84
26,,12008.69
27,3236.38,339.78
28,,
28
1,,
2,,
3,2376.05,1956.92
4,2541.36,
5,2081.77,
6,2137.27,259.49
7,,
8,,
9,,3079.00
10,,2032.19
11,7612.39,7226.85
12,6294.73,
13,,1533.46
14,7712.05,4533.38
15,,8661.27
16,,95.83
17,7015.78,
18,,590.44
19,,961.83
20,1519.74,1664.21
21,7334.51,4582.96
22,3520.74,
23,3967.34,11968.75
24,,
25,5072.08,8323.71
26,6409.02,
27,,
28,,
29
1,,
2,2216.13,153.11
3,4386.99,1613.62
4,,3704.09
5,3583.06,939.74
6,8395.37,9278.20
7,,1125.88
8,,958.46
9,,
10,,
11,3957.19,
12,2762.31,720.34
13,,3659.08
14,7197.83,1122.97
15,,210.39
16,418.64,
17,,
18,,
19,,
20,5658.51,
21,,
22,6947.64,
23,9326.57,
24,,
25,,30064.03
26,9803.64,
27,1341.99,12126.55
28,6788.78,1574.81
29,9097.80,12168.69
31
1,8029.43,
2,,4391.69
3,,120.92
4,,
5,7541.09,
6,9686.32,18863.93
7,7990.13,6746.33
8,3387.68,
9,,
10,,
11,,
12,,
13,,
14,,5960.73
15,8932.30,5373.88
16,6378.04,1573.88
17,7815.19,960.08
18,,
19,,
20,9824.93,3278.48
21,,12214.91
22,7914.36,12636.50
23,7460.89,
24,6222.47,11875.78
25,,
26,6825.99,11417.35
27,9155.97,8891.46
28,,2110.95
29,6176.05,
30,6863.28,5045.15
31,1559.72,8467.54
30
1,,
2,2364.86,
3,,493.01
4,1656.34,
5,,
6,7701.42,
7,5614.45,
8,5323.71,19173.91
9,,
10,5426.88,
11,265.51,
12,2399.83,
13,6739.90,
14,,
15,3783.51,
16,5315.80,
17,7061.22,9505.92
18,,
19,1811.81,
20,,21903.48
21,,
22,,4074.95
23,3446.37,
24,6383.57,
25,,
26,8343.48,
27,2387.65,
28,,20638.47
29,1574.33,
30,,940.29
31
1,,
2,8358.90,644.72
3,,4193.11
4,7621.83,10318.90
5,1674.41,86.01
6,8403.80,
7,7700.03,
8,6657.20,
9,8227.46,285.11
10,7504.77,
11,,16048.79
12,,
13,,
14,9760.05,31794.17
15,,1013.55
16,3848.30,
17,1033.73,
18,887.35,2559.26
19,,
20,2883.73,5704.50
21,,963.10
22,4777.29,
23,1593.58,
24,3344.01,
25,6140.54,
26,,
27,6666.34,
28,749.31,8818.23
29,6906.33,
30,6199.57,
31,6103.98,26596.11
29
1,6475.39,6309.41
2,4579.69,1298.22
3,4429.62,125.42
4,,
5,5702.37,12694.02
6,,566.54
7,,
8,,
9,991.14,230.88
10,,475.26
11,6950.91,
12,,1460.59
13,,5931.72
14,8426.47,444.82
15,,
16,,
17,236.99,
18,,
19,4797.81,7478.17
20,,
21,947.32,2441.40
22,13.30,299.34
23,,
24,,
25,3521.44,
26,1197.32,8307.66
27,3675.74,
28,,
29,,1675.70
28
1,,
2,7138.85,
3,,
4,10000.84,
5,3134.55,13721.71
6,482.86,
7,,2606.82
8,,4010.32
9,4072.61,
10,,
11,4922.73,3748.73
12,1746.73,
13,,3714.46
14,8029.98,
15,,5824.23
16,,1446.53
17,7164.61,
18,,
19,2150.71,5701.50
20,2673.12,
21,,4858.65
22,,
23,,
24,4540.50,
25,,6001.62
26,6382.61,
27,6446.56,
28,3402.21,6458.00
29
1,6456.95,
2,515.25,
3,,
4,,
5,5843.93,
6,3465.16,4668.67
7,2978.07,
8,8771.81,
9,7774.42,
10,4049.63,32110.43
11,,1320.13
12,925.67,1820.51
13,3151.73,1431.27
14,,1725.09
15,9507.00,1867.23
16,584.42,
17,,
18,,
19,,1418.69
20,,7085.86
21,6857.46,1066.01
22,7800.70,11217.30
23,799.85,
24,4958.60,4741.49
25,1358.35,
26,2077.39,988.80
27,8803.68,
28,3218.96,3062.44
29,,
28
1,,
2,,
3,,
4,,
5,,
6,,
7,,
8,,
9,,
10,2575.29,1420.00
11,,123.65
12,,268.70
13,,6.02
14,,374.16
15,3693.93,356.97
16,5765.22,2879.02
17,,4814.65
18,,662.24
19,,934.06
20,,
21,,23.32
22,2693.07,
23,9950.78,6453.61
24,7807.26,10992.61
25,,2792.01
26,6311.94,6473.06
27,,92.62
28,,
30
1,,
2,4712.85,
3,6095.70,
4,4006.98,6573.74
5,7579.77,
6,3283.43,
7,,1717.66
8,9230.36,666.88
9,,14586.91
10,,
11,,4795.36
12,4954.47,
13,4156.30,8782.28
14,,
15,,1859.86
16,6239.42,
17,1514.26,516.17
18,,9665.87
19,,14.54
20,8688.38,
21,8558.47,12895.81
22,2505.90,975.57
23,685.16,4967.11
24,,2027.75
25,,
26,,
27,297.64,946.32
28,6652.48,
29,9371.11,14925.65
30,,66.52
31
1,,
2,5032.91,
3,,
4,,1948.02
5,218.67,3012.25
6,2784.70,1162.41
7,,911.01
8,,
9,,
10,,680.19
11,5348.45,1889.20
12,459.77,
13,,768.43
14,5566.66,
15,,
16,5367.50,
17,,14279.01
18,7671.35,5507.54
19,,1489.04
20,,24.25
21,5887.83,3942.77
22,,
23,61.64,
24,,1187.95
25,1800.79,
26,,1310.45
27,,
28,,740.21
29,9382.58,6093.16
30,,
31,101.94,2157.87
31
1,299.17,
2,,95.13
3,,
4,4600.31,
5,9782.21,289.65
6,9487.07,
7,,7721.51
8,,
9,8201.17,
10,6662.45,
11,,16646.65
12,6848.07,13944.98
13,9587.04,1472.80
14,,
15,,10405.06
16,,3586.49
17,,1094.63
18,9998.48,631.79
19,2038.27,
20,8979.19,
21,,
22,,15561.37
23,,
24,,3230.12
25,8298.97,
26,5308.92,8192.80
27,,
28,,5353.51
29,,881.62
30,,82.09
31,,
28
1,,
2,,
3,,
4,4635.87,
5,,1836.78
6,,2677.34
7,9614.39,
8,8004.08,8457.63
9,,9240.03
10,,29.83
11,4216.79,
12,,
13,6488.99,6854.14
14,,1826.06
15,5119.30,5981.59
16,6535.66,
17,5675.58,2626.00
18,9979.34,
19,5845.90,25275.65
20,4109.38,
21,9540.09,
22,,10820.75
23,4807.53,
24,4033.47,8643.61
25,,1067.81
26,,
27,6404.41,5244.66
28,,
31
1,7526.16,
2,,1165.33
3,,
4,8884.24,
5,,
6,,8790.60
7,3957.89,1345.28
8,3871.93,10491.30
9,,
10,6440.90,5191.23
11,725.70,1303.39
12,6374.04,2833.83
13,199.82,
14,,225.91
15,7689.08,
16,,
17,4599.06,9649.16
18,,4614.38
19,,3371.22
20,3348.26,395.95
21,5363.17,4229.70
22,,
23,,598.28
24,1466.50,
25,,
26,9185.84,6372.65
27,,5245.05
28,9121.95,1553.69
29,9233.23,
30,,1948.12
31,,10941.94
31
1,8615.70,3444.32
2,4289.02,3411.71
3,213.63,
4,2640.25,
5,2090.19,2843.40
6,433.05,
7,,
8,3427.94,8443.20
9,7339.92,9054.12
10,7674.07,9022.84
11,8812.82,1690.43
12,2765.15,
13,,
14,,
15,,7150.27
16,3645.10,4632.28
17,,965.60
18,,
19,6041.98,5597.86
20,8163.79,
21,7882.35,
22,,12773.03
23,2089.28,6962.81
24,4596.06,952.00
25,8121.70,3727.93
26,,
27,,
28,5833.34,7754.99
29,,1621.69
30,5925.96,2397.71
31,,
28
1,4100.81,1546.63
2,,
3,9425.66,4720.14
4,5552.26,9862.67
5,,
6,523.38,29.20
7,2655.51,5417.74
8,,245.41
9,6305.48,914.35
10,6750.39,
11,7923.02,
12,4892.02,8308.46
13,,14246.29
14,,596.02
15,,
16,,
17,2200.79,2496.85
18,,1588.78
19,,
20,1698.08,912.21
21,,
22,7105.95,2239.40
23,,
24,,3525.55
25,1233.00,1982.44
26,3767.22,5225.72
27,8374.92,
28,,7273.32
30
1,4457.18,
2,6529.01,
3,,
4,896.82,
5,9418.70,
6,,17610.46
7,,2225.21
8,262.23,1338.62
9,3943.77,
10,6335.28,
11,,6539.55
12,6073.71,
13,3755.57,
14,4263.90,
15,2537.78,
16,,12432.62
17,5797.93,
18,9518.81,4766.06
19,6679.32,24851.82
20,3731.62,
21,106.75,
22,1094.79,3179.67
23,9151.98,
24,,
25,,
26,,
27,5946.51,11733.37
28,9066.14,
29,,1307.04
30,,
31
1,7276.30,3842.02
2,,
3,2024.04,
4,,
5,,2591.24
6,6579.89,
7,,
8,,
9,9471.89,
10,738.79,
11,4241.04,
12,,
13,6061.04,11816.63
14,,12322.27
15,,104.52
16,3983.51,8622.48
17,9804.05,4704.62
18,9822.10,4982.11
19,8271.35,
20,,
21,6757.28,
22,,
23,,
24,,10078.40
25,,1878.72
26,,
27,,10713.27
28,2372.46,
29,4915.97,
30,,
31,9255.86,17073.57
30
1,610.80,
2,,473.68
3,,
4,,
5,,
6,,85.56
7,,10.62
8,,8.72
9,8216.79,4153.70
10,6437.60,
11,,
12,3207.43,
13,,
14,2147.33,2189.11
15,,4890.90
16,2696.26,
17,,
18,,3002.36
19,,6825.75
20,4575.18,4895.04
21,9564.95,1683.74
22,,
23,6929.72,9413.55
24,8562.03,
25,,
26,,
27,3504.91,
28,4491.38,1946.45
29,6582.83,180.93
30,,
31
1,,
2,8980.84,
3,8691.29,8394.74
4,8534.50,11990.99
5,,5324.43
6,652.09,622.19
7,2638.37,2190.74
8,,
9,8384.27,8364.95
10,,965.41
11,,19.11
12,1888.22,
13,,
14,,
15,6712.00,
16,8698.88,15197.28
17,,1614.16
18,9435.94,3181.53
19,,3237.86
20,2961.16,
21,,
22,5725.71,
23,4478.37,9662.50
24,,
25,2716.99,9292.28
26,6856.41,6659.45
27,,455.35
28,5177.84,1152.46
29,2944.87,5535.74
30,,
31,8913.09,
29
1,,
2,,
3,,
4,6227.85,
5,1091.05,
6,,5285.08
7,4657.46,
8,,3730.16
9,,1577.45
10,9702.85,
11,,
12,,6663.05
13,,2034.80
14,,2248.25
15,7208.89,
16,,4050.85
17,1998.51,4692.17
18,,360.27
19,,161.34
20,7356.20,
21,5687.46,10434.98
22,,
23,,
24,,374.91
25,9958.20,
26,6827.27,
27,2038.16,
28,9013.86,15180.01
29,9898.81,
29
1,,
2,,
3,,
4,6888.90,3321.15
5,8762.49,10215.05
6,,369.82
7,,
8,,521.30
9,6855.93,2139.27
10,3840.50,
11,,6292.40
12,,2022.81
13,,926.87
14,,36.24
15,,444.92
16,,
17,,33.50
18,,24.45
19,6178.94,2457.71
20,4701.40,
21,,3767.75
22,,
23,5089.83,
24,5322.06,
25,9530.84,
26,,
27,,23414.67
28,,
29,,1039.91
28
1,7005.28,
2,6497.01,10665.85
3,3371.86,66.82
4,,2615.91
5,8390.22,9400.80
6,,
7,,1289.63
8,5472.63,
9,7437.14,6312.50
10,,
11,,
12,,1974.39
13,4725.05,3970.22
14,,1285.85
15,,
16,,1677.12
17,4597.58,7632.66
18,6474.43,
19,3049.34,5271.64
20,,401.54
21,4396.04,3231.86
22,,
23,4706.86,
24,8615.32,2347.24
25,4671.90,2609.27
26,1833.36,8868.66
27,1953.06,
28,,1152.15
31
1,940.18,9.93
2,8655.11,
3,2851.89,9048.77
4,,
5,,2687.81
6,,
7,9612.67,
8,,3305.01
9,,
10,6065.12,4125.81
11,,4942.52
12,7716.09,
13,,
14,,
15,,5273.16
16,,
17,,2389.99
18,,
19,,3814.47
20,3059.49,
21,9632.95,4403.39
22,8611.58,
23,264.81,10496.55
24,2879.30,5317.76
25,7167.29,
26,4935.39,
27,4297.42,
28,,
29,4616.48,4557.39
30,7957.10,4406.10
31,,
31
1,,
2,3010.51,2126.44
3,3960.07,1941.67
4,,
5,5708.97,7044.35
6,125.60,
7,9536.15,2849.76
8,,
9,,7054.63
10,129.99,
11,8934.28,5727.57
12,,1371.43
13,7511.62,
14,4213.95,
15,4749.63,17666.93
16,,
17,9626.70,
18,7882.77,3490.26
19,,3719.65
20,3746.64,
21,7184.56,202.36
22,6807.92,6988.56
23,,19613.04
24,1886.95,1638.99
25,8275.03,11598.07
26,7706.45,
27,,5489.26
28,,
29,,1477.21
30,2944.72,1259.19
31,,1969.32
29
1,,
2,2113.51,
3,1859.79,
4,2741.97,4929.09
5,,
6,9174.16,
7,,8903.95
8,5491.73,3234.13
9,,
10,,661.49
11,,3217.70
12,610.35,
13,,663.28
14,5948.34,2718.44
15,4042.36,7396.75
16,,
17,7668.50,3323.59
18,2470.23,
19,2743.43,4334.02
20,6654.12,
21,,
22,,
23,,1559.45
24,1789.03,11583.31
25,4497.76,
26,,4306.25
27,7751.35,
28,6661.28,
29,3853.24,8116.33
30
1,2077.88,1577.11
2,,174.17
3,9621.46,
4,,
5,6949.62,9340.42
6,,6056.91
7,3000.79,3646.82
8,,
9,,
10,,117.57
11,,417.20
12,3823.70,
13,,4064.42
14,,
15,,72.53
16,6118.89,
17,,
18,931.80,
19,,955.04
20,7786.71,
21,77.75,
22,6671.92,
23,4394.27,12228.40
24,,9232.15
25,,674.15
26,9972.62,
27,8298.02,8970.92
28,8980.07,19851.00
29,442.67,1469.00
30,,
28
1,4210.79,2528.09
2,303.47,1033.80
3,9026.01,1558.32
4,,
5,3892.90,10443.16
6,1217.74,2450.90
7,,
8,6812.57,
9,,1452.65
10,9025.75,5757.37
11,5008.69,11669.83
12,,579.32
13,,
14,,286.84
15,,399.64
16,6839.02,4309.16
17,2463.67,5830.15
18,,131.81
19,8342.78,
20,1752.21,8018.09
21,5688.72,
22,,8055.19
23,,77.28
24,7191.26,
25,,
26,4803.43,10424.02
27,,
28,,1349.39
30
1,,
2,,
3,,
4,,
5,,
6,,
7,6635.80,
8,,2765.45
9,,
10,,299.15
11,2407.17,5185.17
12,,
13,,104.78
14,3171.54,
15,,
16,714.44,
17,1896.48,438.78
18,,1911.69
19,,3789.51
20,,112.80
21,1750.48,
22,,45.05
23,,158.17
24,,817.75
25,928.01,1615.65
26,3233.91,801.11
27,,
28,,2459.95
29,8305.77,
30,,
30
1,,
2,,
3,,
4,,
5,5471.41,
6,,2874.53
7,,1096.41
8,9193.67,1809.00
9,,
10,9241.73,4289.75
11,5377.63,6818.31
12,,9401.15
13,1252.11,883.46
14,,
15,,
16,,
17,,
18,5458.90,
19,3811.36,8686.85
20,,
21,3811.84,
22,,
23,,
24,9766.98,3484.63
25,6783.05,6675.43
26,8111.10,4112.27
27,,4874.27
28,,8477.32
29,,
30,3872.05,2713.02
29
1,8101.01,
2,,3023.17
3,,
4,7039.01,
5,7866.86,
6,,
7,5288.93,16360.34
8,,
9,9099.47,
10,,
11,9561.60,16113.53
12,1953.20,
13,120.45,
14,,
15,2691.94,4861.24
16,,
17,6720.09,13441.98
18,5688.43,
19,3433.05,
20,,8875.52
21,9722.15,
22,,4145.63
23,1803.61,
24,,3914.60
25,6765.55,
26,,
27,,2692.32
28,,4440.45
29,,
29
1,,
2,,
3,2253.24,
4,9630.29,
5,667.24,
6,,
7,6699.27,13669.99
8,,
9,6391.55,
10,197.34,
11,7871.23,
12,,6404.16
13,8653.57,13167.22
14,,
15,8974.00,16482.45
16,,
17,,303.24
18,,
19,5114.28,5940.27
20,,
21,,
22,,466.98
23,4006.45,
24,9184.99,
25,,4254.30
26,,3899.48
27,3275.05,1546.07
28,,
29,,
29
1,,
2,9620.45,7798.63
3,7331.19,
4,2099.19,565.90
5,,
6,,10108.65
7,,347.82
8,3563.42,
9,,
10,,
11,7942.92,
12,2368.31,10281.70
13,,432.15
14,,
15,,
16,208.32,21.85
17,343.65,
18,,2766.18
19,,
20,2737.69,
21,6283.11,
22,6531.51,
23,6343.32,14789.96
24,,
25,,
26,,7342.12
27,1003.02,524.82
28,2985.49,
29,3411.78,6093.18
29
1,,
2,,
3,,
4,4596.75,
5,,1853.51
6,,544.89
7,,2057.66
8,9230.24,3659.65
9,5700.83,
10,,
11,,
12,,8955.06
13,,
14,,1808.02
15,,96.93
16,4900.28,
17,2398.93,2.45
18,9765.35,
19,5252.44,
20,5058.27,26902.19
21,5105.16,
22,,
23,,
24,4765.93,2668.64
25,,
26,6393.51,
27,,
28,,10639.53
29,3157.54,1816.31
28
1,,
2,9768.26,
3,,669.41
4,1455.83,
5,,
6,9632.56,
7,4401.60,10091.14
8,3205.17,10389.21
9,5910.34,
10,7918.17,8902.91
11,,4714.89
12,,
13,,
14,,
15,,3753.92
16,9366.46,
17,1644.62,
18,,10348.33
19,,
20,,
21,,
22,7805.27,
23,,4756.22
24,,2665.75
25,3546.18,4337.21
26,,65.57
27,,
28,2950.13,
31
1,,
2,9005.21,3751.22
3,,
4,2304.08,979.12
5,,4708.70
6,8227.98,6441.38
7,,370.81
8,,
9,4210.14,
10,,6649.53
11,,
12,,164.98
13,,
14,3440.50,1365.48
15,8881.69,
16,,
17,,6823.98
18,6417.02,
19,8446.43,3248.59
20,,8790.43
21,4375.94,8325.43
22,,
23,,993.26
24,,
25,4073.71,1606.10
26,6996.13,11141.52
27,5399.31,4691.33
28,5346.55,
29,7776.21,9603.94
30,1679.62,
31,8920.19,
28
1,221.04,33.80
2,4857.66,
3,7136.67,
4,,6651.12
5,,
6,1933.49,
7,,1716.97
8,3337.27,7308.02
9,7897.31,865.18
10,3724.84,
11,,8719.78
12,,
13,,
14,961.24,1499.98
15,,1468.37
16,,165.35
17,,851.05
18,,322.13
19,3938.48,812.55
20,152.00,
21,5248.04,5655.64
22,,
23,7122.45,5885.31
24,,
25,,3154.64
26,,
27,,973.54
28,626.14,
30
1,,
2,8137.86,
3,2466.75,
4,,
5,,
6,3337.23,7380.65
7,,
8,9842.81,8405.13
9,6695.79,
10,,2316.26
11,,137.02
12,1062.66,4818.18
13,,164.38
14,,
15,8428.30,15738.32
16,,116.92
17,8895.70,
18,1421.73,
19,,5116.87
20,,
21,2822.91,
22,8864.29,794.99
23,3103.47,
24,7146.30,
25,5434.98,
26,4884.58,2367.76
27,,
28,891.62,23993.51
29,9832.40,
30,,1709.24
